Index,0 [0x0][0x0],1 [0x0][0x4],2 [0x3][0x2c],3 [0x5][0x1c],4 [0x5][0x1e],5 [0x5][0x20],6 [0x5][0x22],7 [0x3][0x2d],8 [0x3][0x2e],9 [0x3][0x2f],10 [0x5][0x24],11 [0x19][0x37],12 [0x3][0x30],13 [0x1a][0x37],14 [0x3][0x31],15 [0x1b][0x37],16 [0x1c][0x37],17 [0x1d][0x37],18 [0x1e][0x37],19 [0x5][0x26],20 [0x6][0xc],21 [0x6][0x10],22 [0x7][0x8],23 [0x5][0x28],24 [0x6][0x14],25 [0x6][0x18],26 [0x5][0x2a],27 [0x2][0x36],28 [0x1f][0x37],29 [0x3][0x32],30 [0x3][0x33],31 [0x3][0x34],32 [0x3][0x35],33 [0x20][0x37]
377,"r1fc","ffxiv/roc_r1/fld/r1fc/level/r1fc",1,25,508,1399,173,5,2,10,79,false,46,false,2,true,false,false,false,1001,122004,124311,0,0,0,-1,65,-1,false,0,0,0,0,false
378,"r1fc_2","ffxiv/roc_r1/fld/r1fc/level/r1fc",1,25,508,1399,173,5,2,10,80,false,46,false,2,true,false,false,false,1001,122004,124312,0,0,0,-1,66,-1,false,0,0,0,0,false
379,"e0090","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,26,509,67,25,6,3,9,380,false,0,false,0,true,false,false,false,108,122005,123401,0,89,0,-1,0,-1,false,0,0,0,0,false
380,"f1b1_2","ffxiv/fst_f1/bah/f1b1/level/f1b1",1,23,507,1301,148,3,2,16,103,false,0,false,0,true,false,false,false,1001,122003,124521,0,0,0,-1,46,-1,false,0,0,0,0,false
381,"f1b2_2","ffxiv/fst_f1/bah/f1b2/level/f1b2",1,23,507,1302,149,3,2,16,104,false,28,false,0,true,false,false,false,1001,122003,124522,0,0,0,-1,47,-1,false,0,0,0,0,false
382,"f1b3_2","ffxiv/fst_f1/bah/f1b3/level/f1b3",1,23,507,1303,65,3,2,16,105,false,0,false,0,true,false,false,false,1001,122012,124523,0,0,0,-1,48,-1,false,0,0,0,0,false
383,"f1b4_2","ffxiv/fst_f1/bah/f1b4/level/f1b4",1,23,507,1304,150,3,2,17,106,false,0,false,0,true,false,false,false,1001,122012,124524,0,0,0,-1,49,-1,false,0,0,0,0,false
384,"s1i4","ffxiv/sea_s1/ind/s1i4/level/s1i4",1,22,502,1157,170,2,0,14,0,false,0,false,0,true,false,false,false,1083,122001,123010,0,0,8,-1,0,-1,false,0,0,0,0,false
385,"f1i4","ffxiv/fst_f1/ind/f1i4/level/f1i4",1,23,507,1159,171,3,0,14,0,false,0,false,0,true,false,false,false,1110,122003,123208,0,0,2,-1,0,-1,false,0,0,0,0,false
386,"w1i4","ffxiv/wil_w1/ind/w1i4/level/w1i4",1,24,505,1158,172,4,0,14,0,false,0,false,0,true,false,false,false,1109,122002,123109,0,0,9,-1,0,-1,false,0,0,0,0,false
387,"s1d7","ffxiv/sea_s1/dun/s1d7/level/s1d7",1,22,502,35,169,2,2,3,28,false,0,false,0,true,false,false,false,1001,122001,124002,0,0,0,-1,69,-1,false,0,0,0,0,false
388,"w1ed","ffxiv/wil_w1/evt/w1ed/level/w1ed",1,24,505,1500,197,4,0,19,0,false,0,false,0,true,false,false,false,1143,122002,124118,0,0,62,-1,0,-1,false,0,0,0,0,false
389,"s1fb","ffxiv/sea_s1/fld/s1fb/level/s1fb",1,22,502,1500,198,4,3,20,0,false,0,false,0,true,false,false,false,1001,-1,-1,0,0,0,-1,85,-1,false,0,0,0,0,false
390,"w1fc","ffxiv/wil_w1/fld/w1fc/level/w1fc",1,24,505,1500,199,4,3,20,0,false,0,false,0,true,false,false,false,1001,-1,-1,0,0,0,-1,84,-1,false,0,0,0,0,false
391,"f1fc","ffxiv/fst_f1/fld/f1fc/level/f1fc",1,23,507,1500,200,4,3,20,0,false,0,false,0,true,false,false,false,1001,-1,-1,0,0,0,-1,86,-1,false,0,0,0,0,false
392,"f1e6","ffxiv/fst_f1/evt/f1e6/level/f1e6",1,23,507,112,180,3,0,22,0,false,0,false,0,true,false,false,false,1001,-1,-1,0,0,2,-1,0,-1,false,0,0,0,0,false
393,"f1e6_prv","ffxiv/fst_f1/evt/f1e6/level/f1e6",1,23,507,112,180,3,0,22,0,false,0,false,0,true,false,false,false,1142,-1,-1,852711,0,2,-1,0,-1,false,0,0,0,0,false
394,"f1f3_battle","ffxiv/fst_f1/fld/f1f3/level/f1f3",1,23,507,56,187,3,2,10,82,false,45,false,0,true,false,false,false,1001,122003,124213,0,0,0,-1,59,-1,false,0,0,0,0,false
395,"r1e2","ffxiv/roc_r1/evt/r1e2/level/r1e2",1,25,508,1429,179,5,0,15,0,false,0,false,0,true,false,false,false,1072,-1,-1,852773,0,23,-1,0,-1,false,0,0,0,0,false
396,"f1d3_battle","ffxiv/fst_f1/dun/f1d3/level/f1d3",1,23,507,128,210,3,2,3,85,false,28,false,0,true,false,false,false,1001,122003,124214,0,0,0,-1,80,-1,false,0,0,0,0,false
397,"r2f1","ex1/01_roc_r2/fld/r2f1/level/r2f1",1,25,508,2200,211,5,0,1,0,false,49,false,1,true,true,true,false,1150,122004,123302,852807,0,71,-1,0,-1,false,1,0,4,18,false
398,"d2f1","ex1/02_dra_d2/fld/d2f1/level/d2f1",1,498,511,2000,212,8,0,1,0,false,50,false,0,true,true,true,false,1151,122018,123601,852806,0,76,-1,0,-1,false,1,0,2,21,false
399,"d2f2","ex1/02_dra_d2/fld/d2f2/level/d2f2",1,498,511,2001,213,8,0,1,0,false,51,false,0,true,true,true,false,1152,122018,123602,852826,0,75,-1,0,-1,false,1,0,3,22,false
400,"d2f3","ex1/02_dra_d2/fld/d2f3/level/d2f3",1,498,511,2002,214,8,0,1,0,false,52,false,0,true,true,true,false,1153,122018,123603,852816,0,78,-1,0,-1,false,1,2,9,23,false
401,"a2f1","ex1/03_abr_a2/fld/a2f1/level/a2f1",1,497,510,2100,215,7,0,1,0,false,53,false,0,true,true,true,false,1154,122019,123701,852817,0,72,-1,0,-1,false,1,1,8,19,false
402,"a2f2","ex1/03_abr_a2/fld/a2f2/level/a2f2",1,497,510,2101,216,7,0,1,0,false,54,false,0,true,true,true,false,1155,122019,123702,852856,0,74,-1,0,-1,false,1,0,1,20,false
403,"ec008","ex2/01_gyr_g3/dun/g3d2/level/g3d2",1,2400,514,2691,417,12,1,29,282,false,0,false,0,true,false,false,false,1001,-1,-1,0,0,0,-1,263,-1,false,2,0,0,0,false
404,"e0091","ffxiv/sea_s1/twn/s1t2/level/s1t2",1,22,500,29,12,2,3,9,381,false,15,true,0,true,false,false,false,83,122007,123003,0,90,0,-1,0,-1,false,0,0,0,0,false
405,"e0092","ffxiv/sea_s1/fld/s1f4/level/s1f4",1,22,502,33,18,2,3,9,382,false,19,false,0,true,false,false,false,1021,122001,123007,0,91,0,300,0,-1,false,0,0,0,0,false
406,"e0093","ffxiv/sea_s1/fld/s1f4/level/s1f4",1,22,502,33,18,2,3,9,383,false,19,false,0,true,false,false,false,39,122001,123007,0,92,0,-1,0,-1,false,0,0,0,0,false
407,"e0094","ffxiv/ocn_o1/evt/o1e2/level/o1e2",1,22,502,462,95,2,3,9,384,false,40,false,0,true,false,false,false,39,-1,-1,0,93,0,-1,0,-1,false,0,0,0,0,false
408,"e0095","ffxiv/sea_s1/fld/s1f3/level/s1f3",1,22,502,32,17,2,3,9,385,false,18,false,0,true,false,false,false,39,122001,123006,0,94,0,-1,0,-1,false,0,0,0,0,false
409,"e0096","ffxiv/sea_s1/twn/s1t1/level/s1t1",1,22,500,28,11,2,3,9,386,false,40,false,0,true,false,false,false,113,122007,123002,0,95,0,300,0,-1,false,0,0,0,0,false
410,"e0097","ffxiv/wil_w1/fld/w1f5/level/w1f5",1,24,505,46,24,4,3,9,387,false,13,false,0,true,false,false,false,151,122002,123108,0,101,0,-1,0,-1,false,0,0,0,0,false
411,"e0098","ffxiv/sea_s1/fld/s1f3/level/s1f3",1,22,502,32,17,2,3,9,388,false,18,false,0,true,false,false,false,39,122001,123006,0,96,0,-1,0,-1,false,0,0,0,0,false
412,"e0099","ffxiv/sea_s1/fld/s1f5/level/s1f5",1,22,502,34,19,2,3,9,389,false,20,false,0,true,false,false,false,39,122001,123008,0,97,0,-1,0,-1,false,0,0,0,0,false
413,"e0100","ffxiv/sea_s1/fld/s1f4/level/s1f4",1,22,502,33,18,2,3,9,390,false,19,false,0,true,false,false,false,1021,122001,123007,0,98,0,100,0,-1,false,0,0,0,0,false
414,"e0101","ffxiv/sea_s1/fld/s1f3/level/s1f3",1,22,502,32,17,2,3,9,391,false,18,false,0,true,false,false,false,39,122001,123006,0,99,0,-1,0,-1,false,0,0,0,0,false
415,"e0102","ffxiv/sea_s1/fld/s1f2/level/s1f2",1,22,502,31,16,2,3,9,392,false,36,false,0,true,false,false,false,91,122001,123005,0,100,0,100,0,-1,false,0,0,0,0,false
416,"d2d3","ex1/02_dra_d2/dun/d2d3/level/d2d3",1,498,511,2038,241,8,2,3,31,false,0,false,0,true,false,false,false,1001,122018,124803,0,0,0,-1,90,-1,false,1,0,0,0,false
417,"w1fc_tutorial","ffxiv/wil_w1/fld/w1fc/level/w1fc",1,24,505,1500,217,4,3,20,0,false,0,false,0,true,false,false,false,252,-1,-1,0,0,0,-1,83,-1,false,0,0,0,0,false
418,"r2t1","ex1/01_roc_r2/twn/r2t1/level/r2t1",1,25,512,2300,218,5,0,0,0,false,47,false,1,true,false,false,false,1149,122017,123304,852799,0,70,-1,0,-1,false,1,0,5,0,false
419,"r2t2","ex1/01_roc_r2/twn/r2t2/level/r2t2",1,25,512,2301,219,5,0,0,0,false,48,false,1,true,false,false,false,1148,122017,123305,852841,0,70,-1,0,-1,false,1,0,6,0,false
420,"a2d2","ex1/03_abr_a2/dun/a2d2/level/a2d2",1,497,510,2130,230,7,2,3,33,false,0,false,0,true,false,false,false,1001,122019,124901,0,0,0,-1,109,-1,false,1,0,0,0,false
421,"r2d2","ex1/01_roc_r2/dun/r2d2/level/r2d2",1,25,512,2327,248,5,2,3,34,false,0,false,1,true,false,false,false,1001,122004,124315,0,0,0,-1,93,-1,false,1,0,0,0,false
422,"","",0,0,0,0,0,0,0,0,0,false,0,false,0,false,false,false,false,0,0,0,0,0,0,0,0,0,false,0,0,0,0,false
423,"s1i5","ffxiv/sea_s1/ind/s1i5/level/s1i5",1,22,502,1227,204,2,0,14,0,false,0,false,0,true,false,false,false,328,122001,123010,0,0,8,-1,0,-1,false,0,0,0,0,false
424,"w1i5","ffxiv/wil_w1/ind/w1i5/level/w1i5",1,24,505,1228,205,4,0,14,0,false,0,false,0,true,false,false,false,328,122002,123109,0,0,9,-1,0,-1,false,0,0,0,0,false
425,"f1i5","ffxiv/fst_f1/ind/f1i5/level/f1i5",1,23,507,1229,206,3,0,14,0,false,0,false,0,true,false,false,false,328,122003,123208,0,0,2,-1,0,-1,false,0,0,0,0,false
426,"z1e9","ffxiv/zon_z1/evt/z1e9/level/z1e9",1,26,509,1390,207,6,2,10,84,false,0,false,0,true,false,false,false,1001,122016,124721,0,0,0,-1,82,-1,false,0,0,0,0,false
427,"r2e1","ex1/01_roc_r2/evt/r2e1/level/r2e1",1,25,512,2337,220,5,0,15,0,false,0,false,1,true,false,false,false,1166,-1,-1,853195,0,70,-1,0,-1,false,1,0,0,0,false
428,"r2e3","ex1/01_roc_r2/evt/r2e3/level/r2e3",1,25,512,2335,221,5,0,15,0,false,0,false,1,true,false,false,false,1166,-1,-1,852800,0,70,-1,0,-1,false,1,0,0,0,false
429,"r2ti","ex1/01_roc_r2/twn/r2ti/level/r2ti",1,25,512,2310,223,5,0,2,0,false,0,false,0,true,false,false,false,5,122017,123303,852857,0,70,-1,0,-1,false,1,0,0,0,false
430,"a2d3","ex1/03_abr_a2/dun/a2d3/level/a2d3",1,497,510,2148,244,7,2,3,35,false,0,false,0,true,false,false,false,1001,122019,124902,0,0,0,-1,92,-1,false,1,0,0,0,false
431,"s2p1","ffxiv/pvp_xx/pvp/s2p1/level/s2p1",4,22,502,496,242,2,2,18,130,false,59,false,0,true,false,true,true,1001,122021,124702,0,0,0,-1,115,-1,true,0,0,0,0,false
432,"d2fa","ex1/02_dra_d2/fld/d2fa/level/d2fa",1,498,511,2081,256,8,2,10,86,false,57,false,0,true,false,false,false,1001,122018,124804,0,0,0,-1,106,-1,false,1,0,0,0,false
433,"r2e4","ex1/01_roc_r2/evt/r2e4/level/r2e4",1,25,512,2320,222,5,0,15,0,false,0,false,1,true,false,false,false,1164,-1,-1,852838,0,70,-1,0,-1,false,1,0,0,0,false
434,"r2d1","ex1/01_roc_r2/dun/r2d1/level/r2d1",1,25,508,2214,243,5,2,3,36,false,42,false,2,true,false,false,false,1001,122004,124314,0,0,0,-1,101,-1,false,1,0,0,0,false
435,"d2d2","ex1/02_dra_d2/dun/d2d2/level/d2d2",1,498,511,2050,252,8,2,3,39,false,28,false,0,true,false,false,false,1001,122018,124802,0,0,0,-1,118,-1,false,1,0,0,0,false
436,"a2fa","ex1/03_abr_a2/fld/a2fa/level/a2fa",1,497,510,2151,235,7,2,10,88,false,28,false,0,true,false,false,false,1001,122019,124904,0,0,0,-1,104,-1,false,1,0,0,0,false
437,"a2fb","ex1/03_abr_a2/fld/a2fb/level/a2fb",1,497,510,2178,236,7,2,10,90,false,56,false,0,true,false,false,false,1001,122019,124906,0,0,0,-1,94,-1,false,1,0,0,0,false
438,"a2d1","ex1/03_abr_a2/dun/a2d1/level/a2d1",1,497,510,2147,231,7,2,3,38,false,0,false,0,true,false,false,false,1001,122019,124903,0,0,0,-1,114,-1,false,1,0,0,0,false
439,"r2e5","ex1/01_roc_r2/evt/r2e5/level/r2e5",1,25,512,2313,224,5,0,15,0,false,0,false,1,true,false,false,false,1166,-1,-1,0,0,70,-1,0,-1,false,1,0,0,0,false
440,"r2e6","ex1/01_roc_r2/evt/r2e6/level/r2e6",1,25,512,2336,225,5,0,15,0,false,0,false,1,true,false,false,false,1166,-1,-1,0,0,70,-1,0,-1,false,1,0,0,0,false
441,"d2d1","ex1/02_dra_d2/dun/d2d1/level/d2d1",1,498,511,2031,227,8,2,3,37,false,0,false,0,true,false,false,false,1001,122018,124801,0,0,0,-1,111,-1,false,1,0,0,0,false
442,"d2a1","ex1/02_dra_d2/alx/d2a1/level/d2a1",1,498,511,1628,237,8,2,16,112,false,0,false,0,true,false,false,false,1001,122020,124553,0,0,0,-1,95,-1,false,1,0,0,0,false
443,"d2a2","ex1/02_dra_d2/alx/d2a2/level/d2a2",1,498,511,1633,238,8,2,16,113,false,0,false,0,true,false,false,false,1001,122020,124554,0,0,0,-1,102,-1,false,1,0,0,0,false
444,"d2a3","ex1/02_dra_d2/alx/d2a3/level/d2a3",1,498,511,1638,239,8,2,16,114,false,0,false,0,true,false,false,false,1001,122020,124555,0,0,0,-1,97,-1,false,1,0,0,0,false
445,"d2a4","ex1/02_dra_d2/alx/d2a4/level/d2a4",1,498,511,1645,240,8,2,17,115,false,0,false,0,true,false,false,false,1001,122020,124556,0,0,0,-1,99,-1,false,1,0,0,0,false
446,"d2fa_2","ex1/02_dra_d2/fld/d2fa/level/d2fa",1,498,511,2081,404,8,2,10,87,false,57,false,0,true,false,false,false,1001,122018,124805,0,0,0,-1,107,-1,false,1,0,0,0,false
447,"a2fa_2","ex1/03_abr_a2/fld/a2fa/level/a2fa",1,497,510,2151,407,7,2,10,89,false,28,false,0,true,false,false,false,1001,122019,124905,0,0,0,-1,105,-1,false,1,0,0,0,false
448,"a2fb_2","ex1/03_abr_a2/fld/a2fb/level/a2fb",1,497,510,2178,236,7,2,10,91,false,56,false,0,true,false,false,false,1001,122019,124907,0,0,0,-1,130,-1,false,1,0,0,0,false
449,"d2a1_2","ex1/02_dra_d2/alx/d2a1/level/d2a1",1,498,511,1628,237,8,2,16,116,false,0,false,0,true,false,false,false,1001,122020,124557,0,0,0,-1,96,-1,false,1,0,0,0,false
450,"d2a2_2","ex1/02_dra_d2/alx/d2a2/level/d2a2",1,498,511,1633,238,8,2,16,117,false,0,false,0,true,false,false,false,1001,122020,124558,0,0,0,-1,103,-1,false,1,0,0,0,false
451,"d2a3_2","ex1/02_dra_d2/alx/d2a3/level/d2a3",1,498,511,1638,239,8,2,16,118,false,0,false,0,true,false,false,false,1001,122020,124559,0,0,0,-1,98,-1,false,1,0,0,0,false
452,"d2a4_2","ex1/02_dra_d2/alx/d2a4/level/d2a4",1,498,511,1645,240,8,2,17,119,false,0,false,0,true,false,false,false,1001,122020,124560,0,0,0,-1,100,-1,false,1,0,0,0,false
453,"e0103","ffxiv/sea_s1/fld/s1f4/level/s1f4",1,22,502,33,18,2,3,9,393,false,19,false,0,true,false,false,false,39,122001,123007,0,103,0,-1,0,-1,false,1,0,0,0,false
454,"e0104","ffxiv/sea_s1/fld/s1f5/level/s1f5",1,22,502,34,19,2,3,9,394,false,20,false,0,true,false,false,false,117,122001,123008,0,135,0,-1,0,-1,false,1,0,0,0,false
455,"e0105","ex1/03_abr_a2/fld/a2f1/level/a2f1",1,497,510,2100,215,7,3,9,395,false,0,false,0,true,false,false,false,117,-1,-1,0,104,0,300,0,-1,false,1,0,0,0,false
456,"e0106","ex1/01_roc_r2/evt/r2e6/level/r2e6",1,25,512,2336,225,5,3,9,396,false,0,false,1,true,false,false,false,315,-1,-1,0,105,0,-1,108,-1,false,1,0,0,0,false
457,"e0107","ffxiv/roc_r1/fld/r1fc/level/r1fc",1,25,508,1399,173,5,3,9,397,false,46,false,2,true,false,false,false,316,-1,-1,0,108,0,-1,112,-1,false,1,0,0,0,false
458,"e0108","ex1/01_roc_r2/twn/r2t1/level/r2t1",1,25,512,2300,218,5,3,9,398,false,0,false,1,true,false,false,false,315,-1,-1,0,109,0,-1,0,-1,false,1,0,0,0,false
459,"e0109","ex1/03_abr_a2/fld/a2f2/level/a2f2",1,497,510,2101,216,7,3,9,399,false,54,false,0,true,false,false,false,152,-1,-1,0,110,0,-1,117,-1,false,1,0,0,0,false
460,"e0110","ffxiv/wil_w1/dun/w1d7/level/w1d7",1,24,505,49,145,4,3,9,400,false,0,false,0,true,false,false,false,317,-1,-1,0,106,0,-1,0,-1,false,1,0,0,0,false
461,"e0111","ex1/03_abr_a2/fld/a2f1/level/a2f1",1,497,510,2100,215,7,3,9,401,false,53,false,0,true,false,false,false,39,-1,-1,0,107,0,-1,0,-1,false,1,0,0,0,false
462,"d2e2","ex1/02_dra_d2/evt/d2e2/level/d2e2",1,498,511,2083,226,8,0,15,0,false,0,false,0,true,false,false,false,1170,-1,-1,852811,0,76,-1,0,-1,false,1,0,0,0,false
463,"d2e3","ex1/02_dra_d2/evt/d2e3/level/d2e3",1,498,511,2036,253,8,0,15,0,false,0,false,0,true,false,false,false,1168,-1,-1,853196,0,75,-1,0,-1,false,1,0,0,0,false
464,"e0112","ex1/02_dra_d2/fld/d2f1/level/d2f1",1,498,511,2000,212,8,3,9,402,false,50,false,0,true,false,false,false,91,-1,-1,0,134,0,-1,0,-1,false,1,0,0,0,false
465,"e0113","ffxiv/wil_w1/fld/w1f3/level/w1f3",1,24,505,44,22,4,3,9,403,false,11,false,0,true,false,false,false,113,122002,123106,0,126,0,-1,0,-1,false,1,0,0,0,false
466,"e0114","ffxiv/sea_s1/fld/s1f5/level/s1f5",1,22,502,34,19,2,3,9,404,false,20,false,0,true,false,false,false,39,122001,123008,0,113,0,-1,0,-1,false,1,0,0,0,false
467,"e0115","ex1/01_roc_r2/fld/r2f1/level/r2f1",1,25,508,2200,211,5,3,9,405,false,49,false,1,true,false,false,false,39,-1,-1,0,114,0,-1,0,-1,false,1,0,0,0,false
468,"e0116","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,25,508,63,53,5,3,9,406,false,21,false,1,true,false,false,false,39,122004,123301,852247,102,0,-1,0,-1,false,1,0,0,0,false
469,"e0117","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,25,508,63,53,5,3,9,407,false,21,false,1,true,false,false,false,113,122004,123301,852247,115,0,-1,0,-1,false,1,0,0,0,false
470,"e0118","ex1/01_roc_r2/fld/r2f1/level/r2f1",1,25,508,2200,211,5,3,9,408,false,49,false,1,true,false,false,false,39,-1,-1,0,116,0,-1,0,-1,false,1,0,0,0,false
471,"e0119","ffxiv/sea_s1/fld/s1f3/level/s1f3",1,22,502,32,17,2,3,9,409,false,18,false,0,true,false,false,false,113,122001,123006,0,117,0,-1,0,-1,false,1,0,0,0,false
472,"e0120","ex1/01_roc_r2/fld/r2f1/level/r2f1",1,25,508,2200,211,5,3,9,410,false,49,false,1,true,false,false,false,39,-1,-1,0,118,0,-1,0,-1,false,1,0,0,0,false
473,"e0121","ffxiv/fst_f1/fld/f1f3/level/f1f3",1,23,507,56,6,3,3,9,411,false,58,false,0,true,false,false,false,113,122003,123206,852244,143,0,2200,0,-1,false,1,0,0,0,false
474,"e0122","ffxiv/sea_s1/twn/s1t1/level/s1t1",1,22,500,28,11,2,3,9,412,false,58,false,0,true,false,false,false,1020,122007,123002,852085,144,0,30,0,-1,false,1,0,0,0,false
475,"e0123","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,25,508,63,53,5,3,9,413,false,21,false,1,true,false,false,false,117,122004,123301,852247,119,0,-1,0,-1,false,1,0,0,0,false
476,"e0124","ex1/02_dra_d2/fld/d2f2/level/d2f2",1,498,511,2001,213,8,3,9,414,false,58,false,0,true,false,false,false,91,-1,-1,0,141,0,2200,0,-1,false,1,0,0,0,false
477,"e0125","ex1/01_roc_r2/fld/r2f1/level/r2f1",1,25,508,2200,211,5,3,9,415,false,0,false,0,true,false,false,false,91,-1,-1,0,142,0,-1,110,-1,false,1,0,0,0,false
478,"d2t1","ex1/02_dra_d2/twn/d2t1/level/d2t1",1,498,511,2082,257,8,0,0,0,false,55,false,0,true,false,true,false,1167,122018,123604,852827,0,75,-1,0,-1,false,1,0,7,24,false
479,"e0126","ex1/01_roc_r2/fld/r2f1/level/r2f1",1,25,508,2200,211,5,3,9,416,false,42,false,1,true,false,false,false,318,-1,-1,0,111,0,-1,0,-1,false,1,0,0,0,false
480,"e0127","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,26,509,67,25,6,3,9,417,false,22,false,0,true,false,false,false,113,122005,123401,852412,120,0,-1,0,-1,false,1,0,0,0,false
481,"e0128","ex1/02_dra_d2/fld/d2f1/level/d2f1",1,498,511,2000,212,8,3,9,418,false,50,false,0,true,false,false,false,39,-1,-1,0,121,0,-1,0,-1,false,1,0,0,0,false
482,"e0129","ex1/02_dra_d2/fld/d2f1/level/d2f1",1,498,511,2000,212,8,3,9,419,false,50,false,0,true,false,false,false,113,-1,-1,0,122,0,-1,0,-1,false,1,0,0,0,false
483,"e0130","ffxiv/wil_w1/fld/w1f5/level/w1f5",1,24,505,46,24,4,3,9,420,false,13,false,0,true,false,false,false,107,122002,123108,852014,123,0,-1,0,-1,false,1,0,0,0,false
484,"e0131","ffxiv/sea_s1/fld/s1f2/level/s1f2",1,22,502,31,16,2,3,9,421,false,17,false,0,true,false,false,false,107,122001,123005,0,124,0,-1,0,-1,false,1,0,0,0,false
485,"e0132","ex1/02_dra_d2/fld/d2f2/level/d2f2",1,498,511,2001,213,8,3,9,422,false,0,false,0,true,false,false,false,113,-1,-1,0,112,0,-1,119,-1,false,1,0,0,0,false
486,"e0133","ffxiv/sea_s1/fld/s1f6/level/s1f6",1,22,502,350,30,2,3,9,423,false,24,false,0,true,false,false,false,113,122001,123009,0,127,0,-1,0,-1,false,1,0,0,0,false
487,"e0134","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,25,508,63,53,5,3,9,424,false,21,false,1,true,false,false,false,316,122004,123301,852247,128,0,-1,0,-1,false,1,0,0,0,false
488,"e0135","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,25,508,63,53,5,3,9,425,false,0,false,1,true,false,false,false,113,122004,123301,852247,129,0,1300,0,-1,false,1,0,0,0,false
489,"e0136","ex1/01_roc_r2/fld/r2f1/level/r2f1",1,25,508,2200,211,5,3,9,426,false,49,false,1,true,false,false,false,316,-1,-1,0,130,0,-1,0,-1,false,1,0,0,0,false
490,"e0137","ffxiv/sea_s1/dun/s1d5/level/s1d5",1,22,502,1377,168,2,3,9,427,false,0,false,0,true,false,false,false,91,122001,124013,0,131,0,-1,0,-1,false,1,0,0,0,false
491,"e0138","ffxiv/wil_w1/fld/w1f4/level/w1f4",1,24,505,45,23,4,3,9,428,false,12,false,0,true,false,false,false,91,122002,123107,0,132,0,-1,0,-1,false,1,0,0,0,false
492,"e0139","ex1/03_abr_a2/fld/a2f1/level/a2f1",1,497,510,2100,215,7,3,9,429,false,53,false,0,true,false,false,false,91,-1,-1,0,133,0,-1,113,-1,false,1,0,0,0,false
493,"e0140","ex1/01_roc_r2/fld/r2f1/level/r2f1",1,25,508,2200,211,5,3,9,430,false,49,false,1,true,false,false,false,39,-1,-1,0,125,0,-1,0,-1,false,1,0,0,0,false
494,"e0141","ffxiv/wil_w1/fld/w1f3/level/w1f3",1,24,505,44,22,4,3,9,431,false,11,false,0,true,false,false,false,39,122002,123106,0,136,0,-1,0,-1,false,1,0,0,0,false
495,"e0142","ffxiv/sea_s1/fld/s1f2/level/s1f2",1,22,502,31,16,2,3,9,432,false,17,false,0,true,false,false,false,37,122001,123005,0,137,0,-1,0,-1,false,1,0,0,0,false
496,"e0143","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,25,508,63,53,5,3,9,433,false,21,false,2,true,false,false,false,83,122004,123301,0,138,0,-1,0,-1,false,1,0,0,0,false
497,"e0144","ex1/01_roc_r2/fld/r2f1/level/r2f1",1,25,508,2200,211,5,3,9,434,false,0,false,1,true,false,false,false,317,-1,-1,0,139,0,800,0,-1,false,1,0,0,0,false
498,"e0145","ex1/01_roc_r2/fld/r2f1/level/r2f1",1,25,508,2200,211,5,3,9,435,false,49,false,1,true,false,false,false,113,-1,-1,0,140,0,-1,0,-1,false,1,0,0,0,false
499,"e0146","ex1/01_roc_r2/twn/r2t2/level/r2t2",1,25,512,2301,219,5,3,9,436,false,48,true,1,true,false,false,false,316,-1,-1,0,145,0,-1,116,-1,false,1,0,0,0,false
500,"e0147","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,25,508,63,53,5,3,9,437,false,21,false,1,true,false,false,false,91,122004,123301,0,146,0,-1,0,-1,false,1,0,0,0,false
501,"e0148","ex1/02_dra_d2/fld/d2f3/level/d2f3",1,498,511,2002,214,8,3,9,438,false,52,false,0,true,false,false,false,178,-1,-1,0,147,0,-1,0,-1,false,1,0,0,0,false
502,"e0149","ffxiv/lak_l1/pvp/l1p1/level/l1p1",1,26,509,1374,167,6,3,9,439,false,0,false,0,true,false,false,false,39,122015,124701,0,149,0,400,0,-1,false,1,0,0,0,false
503,"e0150","ex1/02_dra_d2/fld/d2f2/level/d2f2",1,498,511,2001,213,8,3,9,440,false,51,false,0,true,false,false,false,91,-1,-1,0,148,0,-1,0,-1,false,1,0,0,0,false
504,"l1e2","ffxiv/lak_l1/evt/l1e2/level/l1e2",1,24,505,1660,267,4,0,32,0,false,0,false,0,true,false,false,false,106,-1,-1,852110,0,9,-1,0,-1,false,0,0,0,0,false
505,"d2e4","ex1/02_dra_d2/evt/d2e4/level/d2e4",1,498,511,2041,260,8,0,12,0,false,0,false,0,true,false,false,false,1001,122020,124552,853182,0,75,-1,0,-1,false,1,0,0,0,false
506,"s1p3","ffxiv/sea_s1/pvp/s1p3/level/s1p3",6,24,505,1500,0,4,3,25,0,false,0,false,0,true,false,false,false,1001,-1,-1,0,0,0,-1,0,-1,false,0,0,0,0,false
